,country,pca1,pca2,pca3,pca4,pca5,cluster
128,Saudi Arabia,-1.102927402561852,1.0786325750057124,-0.12524938255217885,1.0904425447187958,-0.10072464279939833,Dont need help
129,Senegal,1.9425621537715234,0.08947322955219196,-0.10795193646805974,0.19384729024928432,-0.5196790009545748,Need help
130,Serbia,-1.1051970962311428,-1.452744020366295,0.00036497346817875503,-0.5586069124956501,0.25468125129652436,Could need help
131,Seychelles,-1.151475165454206,1.9627618562793707,-0.23301344707961652,-0.8776826957807302,-0.12215487184503701,Could need help
132,Sierra Leone,3.391966511086908,-1.6698128796533116,2.4143709361270425,-0.021672519935881807,0.46660748667498997,Need help
133,Singapore,-4.382798033784887,4.6003645827691715,2.2936504125421817,-1.169259534284252,-0.19605282741601704,Dont need help
134,Slovakia,-1.786492143233058,0.09182697974695177,0.6002438343365544,-0.836308917699223,0.14474447090120182,Dont need help
135,Slovenia,-1.9965493290976293,-0.34906190317443364,0.5242703472162406,-0.42239958787315507,-0.1171281548035044,Dont need help
136,Solomon Is.,0.941303328363636,-0.2908499474583679,0.5837650099877423,-0.8337496936648189,-0.32409093491352003,Need help
137,South Africa,1.130120093220063,-0.692972698027437,0.59702952819568,-0.3740466438278916,1.3221807071378744,Need help
